Attrition_Flag,Customer_Age,Gender,Dependent_count,Education_Level,Marital_Status,Income_Category,Card_Category,Months_on_book,Total_Relationship_Count,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Amt_Chng_Q4_Q1,Total_Trans_Amt,Total_Trans_Ct,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Transaction_Count_per_Contact,Loyal_Customer,Creditworthiness,Cr_Util_Rate
0,2,1,3,0,1,1,0,3,6,3,2,2516.0,1486,1030.0,0.503,3987,77,0.54,0.591,25.666666666666668,1,7.94912559618442,0.5906200317965024
0,2,1,2,0,2,1,0,1,4,3,1,1870.0,1785,85.0,0.696,4347,88,0.76,0.955,88.0,0,10.695187165775401,0.9545454545454546
0,3,1,2,1,0,2,0,3,5,3,2,3934.0,2517,1417.0,0.682,4837,87,0.673,0.64,29.0,1,12.709710218607016,0.6398068124046772
0,2,1,4,0,1,1,0,1,5,3,2,3038.0,2133,905.0,0.689,4784,83,0.694,0.702,83.0,0,6.583278472679394,0.7021066491112574
0,2,1,1,0,0,1,0,2,3,2,3,1982.0,1276,706.0,0.897,5136,76,0.949,0.644,38.0,1,10.090817356205852,0.6437941473259334
1,0,1,1,1,2,2,0,0,2,2,3,1623.0,0,1623.0,0.501,2126,45,0.364,0.0,0.0,0,30.807147258163894,0.0
0,3,0,3,0,0,5,0,3,5,2,2,3088.0,1743,1345.0,0.766,3906,68,0.659,0.564,22.666666666666668,1,42.09844559585492,0.5644430051813472
0,1,1,3,1,0,2,0,1,5,3,1,8064.0,2417,5647.0,0.644,4412,67,0.861,0.3,67.0,0,6.200396825396825,0.29972718253968256
1,3,1,3,1,0,2,0,2,3,3,3,10016.0,1872,8144.0,0.735,2804,37,0.542,0.187,18.5,1,4.992012779552716,0.1869009584664537
0,2,1,2,1,1,2,0,2,5,3,2,4523.0,1841,2682.0,0.534,5112,87,0.706,0.407,43.5,1,11.054609772275038,0.4070307318151669
0,2,1,0,1,0,1,0,1,5,2,1,1944.0,1140,804.0,0.582,4921,82,0.907,0.586,82.0,0,10.2880658436214,0.5864197530864198
0,2,1,2,0,1,2,0,2,3,2,2,6083.0,1716,4367.0,0.618,4528,86,0.755,0.282,43.0,1,8.21962847279303,0.2820976491862568
0,1,1,3,1,1,2,0,1,6,2,2,2425.0,1396,1029.0,0.899,4568,74,0.897,0.576,74.0,0,20.61855670103093,0.5756701030927835
0,3,1,5,1,0,2,0,2,4,2,1,2607.0,1702,905.0,0.802,4949,74,0.762,0.653,37.0,1,19.179133103183737,0.6528576908323743
0,2,1,3,0,0,1,0,3,6,2,1,1953.0,1215,738.0,0.667,4253,72,0.8,0.622,24.0,1,10.240655401945725,0.6221198156682027
0,1,0,3,1,1,3,0,2,4,3,1,5813.0,1614,4199.0,0.696,4365,75,0.875,0.278,37.5,1,12.041974883880956,0.2776535351797695
0,1,1,3,0,0,1,0,2,3,3,2,1438.3,0,1438.3,0.689,4401,73,0.698,0.0,36.5,1,13.905304873809358,0.0
1,1,1,5,1,1,2,0,1,5,2,3,1588.0,0,1588.0,0.634,2561,61,0.649,0.0,61.0,0,31.486146095717885,0.0
0,3,1,0,0,0,1,0,2,6,2,1,3749.0,1980,1769.0,0.706,5083,69,0.643,0.528,34.5,1,5.334755934915978,0.5281408375566817
0,1,1,4,1,2,2,0,2,4,3,2,3734.0,2517,1217.0,0.724,4792,87,0.74,0.674,43.5,1,13.39046598821639,0.674076057846813
0,3,1,2,0,1,2,0,3,4,1,3,1796.0,1243,553.0,0.768,4316,87,0.891,0.692,29.0,1,27.839643652561247,0.6920935412026726
1,2,1,3,1,2,1,0,1,4,3,1,3223.0,243,2980.0,0.433,1979,38,0.462,0.075,38.0,0,6.205398696866274,0.07539559416692522
0,0,1,2,2,1,2,0,2,4,2,1,2748.0,1867,881.0,0.816,4314,75,1.027,0.679,37.5,1,18.19505094614265,0.6794032023289666
0,3,1,0,1,1,1,0,2,6,1,2,2448.0,0,2448.0,0.606,5464,98,0.607,0.0,49.0,1,8.169934640522875,0.0
0,2,1,3,1,1,1,0,1,6,1,2,2548.0,1998,550.0,0.679,4702,79,0.927,0.784,79.0,0,7.849293563579278,0.7841444270015698
0,2,1,3,1,1,1,0,2,4,1,1,1489.0,949,540.0,0.65,4669,94,0.741,0.637,47.0,1,13.431833445265278,0.6373404969778375
1,1,1,1,1,1,2,0,1,3,3,3,8953.0,0,8953.0,0.403,1982,43,0.303,0.0,43.0,0,5.584720205517703,0.0
1,2,1,3,0,0,2,0,2,2,3,3,3187.0,986,2201.0,0.615,2381,47,0.516,0.309,23.5,1,15.688735487919674,0.30938186382177596
0,2,1,2,1,0,1,0,2,5,1,0,1757.0,0,1757.0,0.533,4550,82,0.547,0.0,41.0,1,11.383039271485487,0.0
0,2,0,4,0,1,3,0,2,6,3,2,2597.0,1740,857.0,0.71,5037,80,0.778,0.67,40.0,1,26.954177897574123,0.6700038505968425
0,2,1,5,1,0,2,0,1,3,3,3,5999.0,658,5341.0,0.638,4283,69,0.605,0.11,69.0,0,8.334722453742291,0.10968494749124855
0,3,1,0,1,1,1,0,3,4,2,3,3617.0,878,2739.0,0.777,5416,76,0.9,0.243,25.333333333333332,1,5.52944429084877,0.24274260436826098
0,3,1,0,0,0,1,0,2,4,3,1,3219.0,2114,1105.0,0.655,4188,75,0.667,0.657,37.5,1,6.2131096613855235,0.6567256912084498
1,1,0,4,1,1,4,0,1,3,3,2,19782.0,868,18914.0,0.808,2535,44,0.467,0.044,44.0,0,5.0551005965018705,0.043878273177636234
0,2,1,4,1,0,1,0,2,4,3,1,2522.0,1898,624.0,0.674,4122,67,0.763,0.753,33.5,1,7.930214115781126,0.7525773195876289
0,1,1,2,1,1,1,0,1,4,1,1,3327.0,2517,810.0,0.793,4901,88,0.913,0.757,88.0,0,6.011421701232342,0.7565374211000901
0,1,1,2,0,1,2,0,1,5,5,3,4708.0,0,4708.0,0.718,4597,89,0.679,0.0,89.0,0,10.620220900594733,0.0
0,2,1,4,1,2,1,0,2,4,3,2,3745.0,2517,1228.0,0.672,4550,78,0.857,0.672,39.0,1,5.34045393858478,0.6720961281708945
1,2,0,4,0,0,4,0,2,3,3,2,11561.0,2189,9372.0,0.742,2153,39,0.5,0.189,19.5,1,8.649770781074302,0.18934348239771645
1,1,1,2,0,1,2,0,1,4,3,3,8477.0,2517,5960.0,0.717,2455,41,0.64,0.297,41.0,0,5.898313082458417,0.29692108057095673
0,3,1,0,1,1,1,0,3,2,2,1,2120.0,1411,709.0,0.665,3882,92,0.643,0.666,30.666666666666668,1,9.433962264150944,0.6655660377358491
0,2,1,5,1,1,1,0,2,5,3,2,2867.0,1209,1658.0,0.727,5311,81,0.976,0.422,40.5,1,6.975933031042902,0.4216951517265434
0,2,1,2,1,0,2,0,2,5,3,1,2293.0,1304,989.0,0.708,5047,94,0.679,0.569,47.0,1,21.805494984736153,0.5686873092019189
0,2,0,1,0,0,5,0,2,2,1,3,8671.0,590,8081.0,0.693,4399,72,0.756,0.068,36.0,1,14.992503748125937,0.06804290162611003
0,2,1,1,1,2,2,1,2,1,3,1,34516.0,1163,33353.0,0.725,3941,71,0.821,0.034,35.5,1,1.448603546181481,0.03369451848418125
0,1,1,2,0,1,2,0,2,2,3,3,2679.0,1694,985.0,0.603,4640,85,0.809,0.632,42.5,1,18.66368047779022,0.6323254945875326
0,1,0,3,1,1,4,0,0,2,2,1,3224.0,0,3224.0,0.761,3738,63,0.658,0.0,0.0,0,31.017369727047146,0.0
0,2,1,3,0,1,2,0,2,1,2,2,1438.3,745,693.3,0.83,5020,83,0.766,0.518,41.5,1,34.7632621845234,0.5179726065493986
0,2,0,4,0,0,4,0,2,1,3,3,7773.0,2465,5308.0,0.788,4272,69,1.029,0.317,34.5,1,12.865045670912131,0.31712337578798405
1,1,1,4,0,0,2,0,2,3,3,4,8075.0,317,7758.0,0.585,2415,41,0.577,0.039,20.5,1,6.191950464396285,0.03925696594427244
0,3,1,3,0,0,2,0,2,3,1,2,3052.0,1603,1449.0,0.776,4210,82,0.907,0.525,41.0,1,16.382699868938403,0.5252293577981652
0,2,0,3,1,1,5,0,2,2,1,3,7932.0,2140,5792.0,0.554,4024,92,0.614,0.27,46.0,1,16.38930912758447,0.2697932425617751
0,2,0,3,0,1,2,0,2,2,2,3,1753.0,1434,319.0,0.805,4588,77,1.026,0.818,38.5,1,28.52253280091272,0.8180262407301768
0,2,1,5,2,1,1,0,1,2,1,3,5814.0,1176,4638.0,0.627,3796,74,1.056,0.202,74.0,0,3.4399724802201583,0.20227038183694532
0,2,1,2,1,1,2,0,2,3,2,1,1989.0,1003,986.0,0.677,5070,70,0.75,0.504,35.0,1,25.13826043237808,0.5042735042735043
0,3,1,1,1,0,2,0,3,3,3,3,1843.0,1520,323.0,0.864,4729,92,0.704,0.825,30.666666666666668,1,27.129679869777537,0.8247422680412371
0,2,1,1,0,1,2,0,2,2,2,1,1438.3,1228,210.3,0.659,4991,78,0.902,0.854,39.0,1,34.7632621845234,0.8537857192518946
0,0,1,0,1,1,2,0,1,3,3,2,2991.0,1830,1161.0,0.777,4414,77,0.878,0.612,77.0,0,16.716817118020728,0.6118355065195586
0,1,0,3,0,1,3,0,2,3,3,1,9560.0,0,9560.0,0.802,4601,66,0.571,0.0,33.0,1,7.322175732217573,0.0
1,1,1,4,0,1,1,0,2,2,2,3,2616.0,2505,111.0,0.828,2576,42,0.5,0.958,21.0,1,7.6452599388379205,0.9575688073394495
1,2,1,1,1,0,1,0,1,5,2,2,2939.0,2152,787.0,0.555,2476,42,0.355,0.732,42.0,0,6.805035726437564,0.7322218441646818
0,2,1,3,1,1,2,0,2,2,3,0,3085.0,966,2119.0,0.777,4765,79,0.646,0.313,39.5,1,16.207455429497568,0.31312803889789304
0,2,0,5,1,0,4,0,2,2,3,2,5275.0,1490,3785.0,0.533,4213,74,1.114,0.282,37.0,1,18.95734597156398,0.2824644549763033
0,1,0,3,0,1,3,0,1,3,1,2,1950.0,1618,332.0,0.75,3357,47,0.88,0.83,47.0,0,35.8974358974359,0.8297435897435897
0,1,1,3,1,0,2,0,1,3,3,1,2341.0,1818,523.0,0.833,4356,70,0.628,0.777,70.0,0,21.358393848782573,0.7765912003417343
0,1,1,1,0,2,1,0,0,3,3,1,3758.0,2047,1711.0,1.108,4928,79,0.646,0.545,0.0,0,5.32197977647685,0.5447046301224056
0,2,0,4,1,1,4,0,2,3,3,1,1621.0,618,1003.0,0.846,4815,83,1.024,0.381,41.5,1,61.69031462060457,0.3812461443553362
0,2,1,2,0,1,2,0,2,2,1,2,10946.0,1912,9034.0,0.362,2448,58,0.45,0.175,29.0,1,4.567878677142335,0.17467568061392288
0,3,1,1,0,0,1,0,2,3,1,1,3422.0,2517,905.0,0.914,4922,84,0.68,0.736,42.0,1,5.844535359438924,0.7355347749853887
0,1,1,2,0,1,1,0,1,3,1,3,3108.0,778,2330.0,0.645,4130,87,0.706,0.25,87.0,0,6.435006435006435,0.2503217503217503
1,0,1,2,1,1,1,0,0,3,2,5,3202.0,0,3202.0,1.012,2917,37,0.682,0.0,0.0,0,6.2460961898813245,0.0
0,1,1,5,0,0,1,0,2,2,1,2,1855.0,907,948.0,0.816,4191,81,0.761,0.489,40.5,1,10.78167115902965,0.4889487870619946
0,2,1,4,0,1,2,0,2,2,1,1,2155.0,1119,1036.0,0.815,5441,91,0.717,0.519,45.5,1,23.201856148491878,0.5192575406032482
0,1,1,4,1,0,1,0,2,2,3,2,4150.0,2517,1633.0,0.619,4620,76,1.171,0.607,38.0,1,4.819277108433735,0.6065060240963855
0,2,0,5,2,1,4,0,1,2,2,2,2226.0,1229,997.0,0.784,4928,77,0.638,0.552,77.0,0,44.923629829290206,0.5521114106019767
0,2,1,5,0,1,2,0,2,3,2,1,1610.0,0,1610.0,0.424,4243,85,0.848,0.0,42.5,1,31.055900621118013,0.0
0,2,1,2,1,1,2,0,2,3,2,2,2046.0,1260,786.0,0.768,4228,81,0.884,0.616,40.5,1,24.437927663734115,0.6158357771260997
1,2,1,1,0,0,1,0,2,3,3,2,1795.0,0,1795.0,0.718,2281,55,0.618,0.0,27.5,1,11.142061281337048,0.0
0,1,1,4,1,1,1,0,1,3,2,1,1531.0,987,544.0,0.831,4373,67,0.811,0.645,67.0,0,13.063357282821686,0.6446766819072501
0,2,1,1,1,1,1,0,2,2,2,3,1472.0,1196,276.0,1.24,4859,73,0.973,0.812,36.5,1,13.58695652173913,0.8125
0,2,1,5,1,0,1,0,2,3,2,2,1438.3,0,1438.3,0.683,4550,78,0.857,0.0,39.0,1,13.905304873809358,0.0
0,1,1,1,1,0,2,0,2,3,3,1,2886.0,2198,688.0,0.828,4531,81,0.723,0.762,40.5,1,17.325017325017324,0.7616077616077616
0,1,1,2,1,0,1,1,1,3,3,2,10024.0,913,9111.0,0.568,3906,78,0.592,0.091,78.0,0,1.9952114924181963,0.09108140462889067
1,2,1,3,1,1,1,0,2,2,4,1,1760.0,0,1760.0,0.046,1554,35,0.029,0.0,17.5,0,11.363636363636363,0.0
0,1,1,2,1,0,1,0,2,3,1,1,1461.0,0,1461.0,0.681,4769,76,0.949,0.0,38.0,1,13.689253935660506,0.0
1,2,1,1,1,0,2,0,2,3,3,3,8840.0,1794,7046.0,0.848,2839,47,0.808,0.203,23.5,1,5.656108597285068,0.20294117647058824
0,1,1,2,1,1,2,0,1,2,1,1,4468.0,2395,2073.0,0.706,4690,79,0.756,0.536,79.0,0,11.190689346463742,0.5360340196956133
0,1,0,4,1,1,3,0,1,3,3,3,2516.0,1360,1156.0,1.193,4692,79,0.681,0.541,79.0,0,27.82193958664547,0.5405405405405406
1,1,1,4,0,1,1,0,0,3,2,4,1555.0,872,683.0,0.772,2252,51,0.645,0.561,0.0,0,12.861736334405144,0.5607717041800643
0,3,0,1,1,1,4,0,2,3,1,1,1438.3,641,797.3,0.66,5140,82,0.519,0.446,41.0,1,69.5265243690468,0.44566502120558993
1,1,0,4,0,1,5,0,1,2,3,3,5195.0,468,4727.0,0.567,2682,48,0.231,0.09,48.0,0,25.024061597690086,0.09008662175168432
0,3,0,3,1,0,5,0,2,2,2,1,17268.0,1197,16071.0,0.637,4077,90,0.698,0.069,45.0,1,7.528376187167014,0.06931897150799166
1,1,0,2,0,0,2,0,0,2,2,3,1649.0,0,1649.0,0.864,2574,51,0.7,0.0,0.0,0,30.321406913280775,0.0
0,3,1,1,0,1,1,0,3,3,2,2,1609.0,0,1609.0,0.669,4770,85,0.7,0.0,28.333333333333332,1,12.430080795525171,0.0
0,1,1,1,1,0,1,0,2,3,2,2,3342.0,2517,825.0,0.977,5848,81,0.8,0.753,40.5,1,5.9844404548174746,0.7531418312387792
0,3,0,1,0,0,1,0,3,3,1,2,6973.0,2517,4456.0,0.781,4877,88,0.692,0.361,29.333333333333332,1,2.86820593718629,0.3609637171948946
1,1,0,4,0,1,5,0,1,3,2,3,17228.0,1331,15897.0,0.519,2229,44,0.375,0.077,44.0,0,7.5458555839331325,0.0772579521708846
0,2,0,2,1,1,2,0,2,3,2,0,1898.0,0,1898.0,0.838,3513,59,0.686,0.0,29.5,1,26.343519494204426,0.0
0,2,1,2,1,0,1,0,2,3,2,2,1438.3,0,1438.3,0.757,5005,79,0.795,0.0,39.5,1,13.905304873809358,0.0
0,1,1,3,1,1,2,0,1,2,3,1,2321.0,1190,1131.0,0.736,5149,98,0.661,0.513,98.0,0,21.542438604049977,0.5127100387763894
0,2,0,3,1,1,3,0,3,3,3,3,8185.0,941,7244.0,0.874,4525,77,0.604,0.115,25.666666666666668,1,8.55222968845449,0.11496640195479536
0,2,0,4,1,0,3,0,2,3,3,3,3096.0,0,3096.0,0.684,4709,87,0.776,0.0,43.5,1,22.60981912144703,0.0
0,3,1,2,0,1,1,0,3,2,3,2,2129.0,1139,990.0,1.025,4509,73,0.825,0.535,24.333333333333332,1,9.394081728511038,0.5349929544387036
0,2,1,3,0,1,1,0,2,3,2,2,2615.0,1404,1211.0,0.503,3785,67,1.161,0.537,33.5,1,7.648183556405353,0.5369024856596558
1,2,1,3,0,2,2,0,2,2,3,2,3157.0,965,2192.0,0.928,3300,58,0.568,0.306,29.0,1,15.837820715869496,0.30566993981628127
1,1,1,3,1,1,1,0,2,2,2,2,1707.0,0,1707.0,0.319,2060,52,0.529,0.0,26.0,1,11.716461628588167,0.0
0,2,1,1,0,2,1,0,2,2,3,2,1838.0,0,1838.0,0.65,5156,72,0.895,0.0,36.0,1,10.88139281828074,0.0
0,1,1,3,1,1,1,0,1,3,1,3,5523.0,2517,3006.0,0.72,4170,80,0.739,0.456,80.0,0,3.621220351258374,0.4557305812058664
1,1,1,2,0,0,1,0,1,2,2,2,3021.0,0,3021.0,0.694,2814,37,0.321,0.0,37.0,0,6.620324395895399,0.0
0,1,1,4,1,1,1,0,2,3,1,1,7317.0,1540,5777.0,0.616,4100,76,0.81,0.21,38.0,1,2.7333606669400026,0.21046877135438022
0,3,1,2,1,1,1,0,3,2,6,2,5218.0,1907,3311.0,0.797,4658,85,0.889,0.365,28.333333333333332,0,3.8328861632809508,0.36546569566883863
0,2,1,2,0,0,1,0,2,3,1,3,1438.3,0,1438.3,1.052,4978,73,0.921,0.0,36.5,1,13.905304873809358,0.0
0,2,0,3,1,1,4,0,3,2,3,3,11114.0,2482,8632.0,1.08,5044,81,0.688,0.223,27.0,1,8.997660608241857,0.22332193629656288
0,2,0,0,0,0,4,0,2,3,2,3,10648.0,2517,8131.0,0.708,4930,89,0.978,0.236,44.5,1,9.391435011269722,0.2363824192336589
0,2,1,3,0,0,1,0,1,2,3,2,2976.0,2372,604.0,0.772,4799,83,0.729,0.797,83.0,0,6.720430107526882,0.7970430107526881
1,2,1,3,0,2,1,0,3,3,3,1,6629.0,2517,4112.0,0.932,2599,50,0.562,0.38,16.666666666666668,1,3.017046311660884,0.37969527832252226
0,1,1,5,1,1,1,0,0,3,1,1,2812.0,2238,574.0,0.713,4823,77,0.833,0.796,0.0,0,7.112375533428165,0.7958748221906117
0,2,0,2,0,1,4,0,2,2,1,1,10761.0,1722,9039.0,0.7,4731,82,0.783,0.16,41.0,1,9.292816652727442,0.16002230275996654
0,1,1,4,0,1,1,0,1,2,3,3,1968.0,1781,187.0,0.972,5087,69,0.725,0.905,69.0,0,10.16260162601626,0.904979674796748
0,3,0,2,2,0,1,0,2,2,2,2,3897.0,1247,2650.0,0.689,3681,62,0.632,0.32,31.0,1,5.1321529381575575,0.3199897356941237
0,2,0,4,1,1,2,0,2,3,2,1,4721.0,1289,3432.0,0.656,3856,74,0.762,0.273,37.0,1,10.590976488032197,0.27303537386147003
0,1,0,3,1,2,4,1,1,2,1,3,34516.0,2052,32464.0,0.477,3510,62,0.476,0.059,62.0,0,2.897207092362962,0.05945068953528798
0,0,1,3,0,1,1,0,0,2,1,3,2831.0,1167,1664.0,0.744,4460,65,0.857,0.412,0.0,0,7.064641469445426,0.4122218297421406
0,3,1,3,0,2,2,0,2,3,4,1,2312.0,1789,523.0,0.867,5104,82,0.783,0.774,41.0,0,21.62629757785467,0.7737889273356401
0,2,0,2,1,0,4,0,2,2,1,1,8924.0,0,8924.0,0.46,4441,87,0.673,0.0,43.5,1,11.205737337516808,0.0
1,3,1,3,1,2,1,0,2,2,2,3,1508.0,0,1508.0,0.458,1990,31,0.192,0.0,15.5,1,13.26259946949602,0.0
0,2,1,3,1,0,1,0,2,2,3,1,1438.3,630,808.3,0.667,4704,79,0.756,0.438,39.5,1,13.905304873809358,0.4380171035249948
0,2,0,3,0,0,4,0,2,2,1,3,21350.0,1724,19626.0,0.512,4878,78,0.444,0.081,39.0,1,4.68384074941452,0.08074941451990632
1,3,1,3,0,1,2,0,3,2,5,2,1438.3,0,1438.3,0.733,2607,37,0.609,0.0,12.333333333333334,0,34.7632621845234,0.0
0,2,1,1,1,1,2,0,2,3,3,1,10431.0,2163,8268.0,0.64,4598,69,0.865,0.207,34.5,1,4.793404275716614,0.20736266896750072
0,1,0,4,0,1,2,0,1,3,1,1,1438.3,0,1438.3,0.657,4215,79,0.927,0.0,79.0,0,34.7632621845234,0.0
0,1,1,2,0,0,2,0,2,3,2,1,2346.0,1621,725.0,0.613,4287,79,0.717,0.691,39.5,1,21.312872975277067,0.6909633418584825
1,2,1,4,1,0,1,0,2,3,3,6,1438.3,0,1438.3,0.854,2295,51,0.545,0.0,25.5,1,13.905304873809358,0.0
1,1,1,2,1,1,1,0,2,2,3,2,2369.0,0,2369.0,0.51,1924,48,0.548,0.0,24.0,1,8.442380751371887,0.0
0,1,1,2,1,0,1,0,1,2,1,1,3659.0,0,3659.0,0.797,4068,61,0.694,0.0,61.0,0,5.465974309920743,0.0
0,1,1,5,1,1,1,0,1,2,5,2,2153.0,1392,761.0,0.787,4268,85,0.667,0.647,85.0,0,9.289363678588018,0.6465397120297259
0,2,1,5,1,0,1,0,2,2,3,3,9430.0,0,9430.0,0.68,4115,75,0.923,0.0,37.5,1,2.1208907741251326,0.0
0,2,0,2,0,1,4,1,2,3,2,2,34516.0,1495,33021.0,0.52,3247,70,0.707,0.043,35.0,1,2.897207092362962,0.043313246030826286
0,1,1,4,1,0,2,0,2,3,3,3,3897.0,2296,1601.0,0.746,4627,77,0.791,0.589,38.5,1,12.830382345393893,0.5891711573004875
0,2,0,3,1,0,4,0,1,2,1,1,11671.0,1304,10367.0,0.491,4168,71,0.868,0.112,71.0,0,8.568246080027418,0.11172992888355754
0,2,0,1,1,0,3,0,2,3,3,3,11367.0,1999,9368.0,0.661,4175,63,0.537,0.176,31.5,1,6.158177179554852,0.17585994545614497
0,1,1,4,1,0,2,0,2,3,1,2,2575.0,2136,439.0,0.722,5267,83,0.886,0.83,41.5,1,19.41747572815534,0.8295145631067962
0,1,1,3,1,1,2,0,2,3,1,2,3433.0,1869,1564.0,0.838,4504,84,0.787,0.544,42.0,1,14.564520827264783,0.5444217885231576
0,1,0,2,0,1,3,0,2,3,2,1,7317.0,959,6358.0,0.653,5082,86,0.686,0.131,43.0,1,9.56676233429001,0.13106464397977313
0,2,1,3,1,1,1,0,2,3,2,3,4416.0,1333,3083.0,0.631,4894,84,0.647,0.302,42.0,1,4.528985507246377,0.301856884057971
0,1,0,2,0,1,3,0,1,3,2,2,1715.0,0,1715.0,0.896,5910,91,0.517,0.0,91.0,0,40.816326530612244,0.0
0,3,1,2,2,1,2,0,2,2,3,3,3667.0,809,2858.0,0.778,5322,79,0.975,0.221,39.5,1,13.635124079629124,0.22061630760839923
1,2,1,1,1,0,2,0,2,3,3,3,1874.0,0,1874.0,0.806,2535,55,0.618,0.0,27.5,1,26.680896478121664,0.0
0,2,1,2,1,1,1,0,2,2,1,2,1438.3,491,947.3,0.73,5102,83,0.694,0.341,41.5,1,13.905304873809358,0.34137523465201974
0,3,1,0,1,0,1,0,2,3,2,0,1579.0,768,811.0,0.888,4241,72,0.946,0.486,36.0,1,12.66624445851805,0.4863837872070931
0,2,1,3,0,1,2,0,3,3,1,3,1626.0,0,1626.0,0.664,4830,87,0.642,0.0,29.0,1,30.75030750307503,0.0
0,2,1,3,0,1,1,0,2,2,2,1,1596.0,1185,411.0,0.687,5235,76,1.0,0.742,38.0,1,12.531328320802006,0.7424812030075187
0,3,1,1,1,1,2,0,3,2,2,2,2604.0,1395,1209.0,0.528,4498,85,0.7,0.536,28.333333333333332,1,19.201228878648234,0.5357142857142857
0,3,1,1,1,1,2,0,3,3,3,1,3359.0,1405,1954.0,0.684,4871,79,0.975,0.418,26.333333333333332,1,14.885382554331647,0.41827924977671926
0,1,1,3,0,1,2,0,1,2,3,3,2363.0,2033,330.0,0.498,3904,66,0.61,0.86,66.0,0,21.159542953872197,0.8603470165044435
0,3,1,4,0,0,1,0,3,3,2,2,4978.0,923,4055.0,0.883,5025,62,0.879,0.185,20.666666666666668,1,4.017677782241864,0.18541582965046202
0,1,0,1,1,0,4,0,1,3,3,3,2155.0,1290,865.0,0.718,3781,61,0.906,0.599,61.0,0,46.403712296983755,0.5986078886310905
1,1,1,4,1,1,2,0,1,4,3,1,4047.0,0,4047.0,0.648,2134,34,0.478,0.0,34.0,0,12.354830738818878,0.0
1,2,1,5,2,1,2,0,2,3,5,3,4345.0,2176,2169.0,0.752,2458,44,0.467,0.501,22.0,0,11.507479861910241,0.5008055235903337
0,3,0,4,1,0,4,0,2,2,3,2,1854.0,794,1060.0,0.614,4035,80,0.739,0.428,40.0,1,53.937432578209275,0.42826321467098166
0,2,0,1,0,1,4,0,2,3,3,2,5384.0,1396,3988.0,0.756,4338,75,0.829,0.259,37.5,1,18.573551263001487,0.25928677563150077
0,2,1,3,0,0,1,0,2,3,3,3,1438.3,965,473.3,0.544,4182,81,0.723,0.671,40.5,1,13.905304873809358,0.6709309601613016
0,0,1,2,1,0,1,0,0,3,2,3,5141.0,1737,3404.0,0.985,5859,82,0.783,0.338,0.0,0,3.8902937171756466,0.3378720093367049
0,1,0,3,1,1,5,0,1,2,2,3,3977.0,1325,2652.0,0.769,4076,62,0.632,0.333,62.0,0,32.68795574553684,0.3331657027910485
0,2,0,2,0,0,5,0,2,3,2,1,2507.0,1259,1248.0,0.85,4461,73,0.921,0.502,36.5,1,51.85480654168329,0.5021938571998404
0,2,1,3,1,1,1,0,2,2,3,1,7199.0,1235,5964.0,0.83,4050,78,0.814,0.172,39.0,1,2.778163633838033,0.17155160438949854
0,1,0,2,1,1,3,0,2,1,2,1,3786.0,1171,2615.0,0.697,5369,75,0.596,0.309,37.5,1,18.4891706286318,0.309297411516112
0,2,1,2,0,1,1,1,2,1,3,2,13384.0,0,13384.0,0.696,4773,77,0.674,0.0,38.5,1,1.4943215780035863,0.0
1,1,0,2,0,0,5,0,1,1,3,4,1726.0,1476,250.0,0.371,1804,34,0.259,0.855,34.0,0,75.31865585168019,0.8551564310544612
0,1,1,1,1,1,1,0,1,2,1,3,2873.0,2517,356.0,0.803,4897,71,1.088,0.876,71.0,0,6.9613644274277755,0.8760877131917856
0,0,1,2,2,0,1,0,1,2,3,2,1438.3,0,1438.3,0.613,4196,87,0.891,0.0,87.0,0,13.905304873809358,0.0
1,1,1,2,1,0,1,0,1,4,3,3,1751.0,0,1751.0,0.506,2078,37,0.423,0.0,37.0,0,11.42204454597373,0.0
0,1,1,5,1,1,2,0,2,2,1,1,7434.0,0,7434.0,0.63,4182,76,1.171,0.0,38.0,1,6.725854183481302,0.0
0,2,1,3,1,0,1,0,2,2,3,2,1438.3,787,651.3,0.601,4956,89,0.745,0.547,44.5,1,13.905304873809358,0.5471737467843982
0,3,1,2,1,0,1,0,3,1,1,3,1438.3,0,1438.3,0.61,4919,72,0.756,0.0,24.0,1,13.905304873809358,0.0
0,2,1,3,1,2,2,0,1,1,1,2,2032.0,1195,837.0,0.642,4479,80,0.667,0.588,80.0,0,24.606299212598426,0.5880905511811023
0,3,0,0,1,1,2,0,2,2,3,3,6959.0,945,6014.0,0.816,4553,84,0.714,0.136,42.0,1,7.18494036499497,0.13579537289840493
1,1,1,4,0,2,1,0,1,2,3,2,8203.0,0,8203.0,0.691,2613,46,0.84,0.0,46.0,0,2.438132390588809,0.0
1,3,0,1,1,0,5,0,3,2,4,2,4789.0,357,4432.0,0.798,2496,41,0.64,0.075,13.666666666666666,0,27.145541866778032,0.07454583420338275
1,2,0,4,1,0,2,0,1,2,2,4,2979.0,0,2979.0,0.644,2061,38,0.462,0.0,38.0,0,16.784155756965426,0.0
1,1,1,3,1,0,1,0,1,5,3,2,2391.0,0,2391.0,0.669,2857,40,0.6,0.0,40.0,0,8.36470096194061,0.0
0,3,1,0,0,0,1,0,3,2,2,2,7264.0,851,6413.0,0.814,3527,69,0.816,0.117,23.0,1,2.753303964757709,0.11715308370044053
